provinces;area;municipalities;wards;stations;
Limpopo;LP85: Dendron;Molemole;013;Lehaiwa Secondary School;
Limpopo;LP85: Dendron;Molemole;011;Koek-Koek Creche;
Limpopo;LP85: Dendron;Molemole;013;Mankwe Park Tent;
Limpopo;LP85: Dendron;Molemole;016;Witlig Lower  Primary School;
Limpopo;LP85: Dendron;Molemole;016;Ga Sako Creche;
Limpopo;LP85: Dendron;Molemole;015;Chika Senior Secondary School;
Limpopo;LP85: Dendron;Molemole;015;Mmasehlong Primary School;
Limpopo;LP85: Dendron;Molemole;016;Kanana School;
Limpopo;LP85: Dendron;Molemole;015;Phaudi Primary School;
Limpopo;LP85: Dendron;Molemole;016;Nkoana Primary School;
Limpopo;LP85: Dendron;Molemole;016;Magoshi Primary School;
Limpopo;LP85: Dendron;Molemole;010;Chechema Secondary School;
Limpopo;LP85: Dendron;Molemole;015;Letlhotlhong Primary School;
Limpopo;LP85: Dendron;Molemole;015;Karabi Senior Secondary School;
Limpopo;LP85: Dendron;Molemole;016;Sekuruwe Combined School;
Limpopo;LP85: Dendron;Molemole;010;Moletjana Primary School;
Limpopo;LP85: Dendron;Molemole;015;Botsholla Secondary School;
Limpopo;LP85: Dendron;Molemole;015;Leweng Primary School;
Limpopo;LP86: Rebone;Blouberg;012;Vivo (Tent);
Limpopo;LP86: Rebone;Blouberg;005;Mashilompana Primary;
Limpopo;LP86: Rebone;Blouberg;005;Mphela Secondary School;
Limpopo;LP86: Rebone;Blouberg;005;Seikgone Secondary School;
Limpopo;LP86: Rebone;Blouberg;006;Kawene Primary School;
Limpopo;LP86: Rebone;Blouberg;006;Tumakgole High School;
Limpopo;LP86: Rebone;Blouberg;006;Springfield Pre-School;
Limpopo;LP86: Rebone;Blouberg;005;Makalang Primary School;
Limpopo;LP86: Rebone;Blouberg;005;Sefoto Primary School;
Limpopo;LP86: Rebone;Blouberg;004;Seaneho Primary School;
Limpopo;LP86: Rebone;Blouberg;004;Phumatla Secondary School;
Limpopo;LP86: Rebone;Blouberg;014;Seiphi Secondary School;
Limpopo;LP86: Rebone;Blouberg;007;Botshwa Primary School;
Limpopo;LP86: Rebone;Blouberg;007;Kobe Primary School;
Limpopo;LP86: Rebone;Blouberg;007;Matjeketlane Primary School;
Limpopo;LP86: Rebone;Blouberg;011;Ramatema High School;
Limpopo;LP86: Rebone;Blouberg;014;Maleboho High School;
Limpopo;LP86: Rebone;Blouberg;007;Rankhumaneng Primary School;
Limpopo;LP86: Rebone;Blouberg;007;Lehloedi Primary School;
Limpopo;LP86: Rebone;Blouberg;007;Sesalong Primary School;
Limpopo;LP86: Rebone;Blouberg;012;Indermark Community Hall;
Limpopo;LP86: Rebone;Blouberg;014;Bahananwa Tribal Authority;
Limpopo;LP86: Rebone;Blouberg;012;Kgobokanang P School;
Limpopo;LP86: Rebone;Blouberg;009;Radikgobethe High School;
Limpopo;LP86: Rebone;Blouberg;011;Ralekwana Secodary School;
Limpopo;LP86: Rebone;Blouberg;009;Raphahla Secondary School;
Limpopo;LP86: Rebone;Blouberg;009;John Molokomme Primary School;
Limpopo;LP86: Rebone;Blouberg;009;Semetse Primary School;
Limpopo;LP86: Rebone;Blouberg;014;Mampote Primary School;
Limpopo;LP86: Rebone;Blouberg;010;Seakamela Tribal Authority;
Limpopo;LP86: Rebone;Blouberg;012;Boikhutso Primary School;
Limpopo;LP86: Rebone;Blouberg;010;Malusi High School;
Limpopo;LP86: Rebone;Blouberg;009;Matswake High School;
Limpopo;LP86: Rebone;Blouberg;005;Sefotwane Primary School;
Limpopo;LP86: Rebone;Blouberg;004;Mokidiane-Morukhu School;
Limpopo;LP86: Rebone;Blouberg;011;Sehwiditsane Primary School;
Limpopo;LP86: Rebone;Blouberg;011;Tswatsane Primary School;
Limpopo;LP86: Rebone;Blouberg;010;Avon Civic Centre;
Limpopo;LP86: Rebone;Blouberg;005;Mmagoni Water Community;
Limpopo;LP86: Rebone;Blouberg;006;Makhutla Primary School;
Limpopo;LP86: Rebone;Blouberg;010;Dithebele Secondary School;
Limpopo;LP86: Rebone;Blouberg;011;Mantotole Primary School;
Limpopo;LP86: Rebone;Blouberg;004;Mohlakeng Primary School;
Limpopo;LP86: Rebone;Blouberg;009;Ramarula Primary School;
Limpopo;LP86: Rebone;Blouberg;004;Selowe Primary School;
Limpopo;LP86: Rebone;Blouberg;014;Bodiroa Primary School;
Limpopo;LP86: Rebone;Blouberg;006;Tlhakauma Primary School;
Limpopo;LP86: Rebone;Blouberg;012;Maphutha Secondary School;
Limpopo;LP86: Rebone;Blouberg;004;Matuntunyane Primary School;
Limpopo;LP86: Rebone;Blouberg;004;Sephaoweng Primary School;
Limpopo;LP86: Rebone;Blouberg;004;Masebe Primary School;
Limpopo;LP86: Rebone;Blouberg;004;Baltimore Primary School;
Limpopo;LP87: Bochum;Blouberg;019;Capricon Fet College( Senwabarwana Campus);
Limpopo;LP87: Bochum;Blouberg;002;Hlohlodi Primary School;
Limpopo;LP87: Bochum;Blouberg;003;Mmatheko Primary School;
Limpopo;LP87: Bochum;Blouberg;002;Mmalotlo Secondary School;
Limpopo;LP87: Bochum;Blouberg;002;Masealele Primary School;
Limpopo;LP87: Bochum;Blouberg;008;Ditatsu Primary School;
Limpopo;LP87: Bochum;Blouberg;008;Dinoko Primary School;
Limpopo;LP87: Bochum;Blouberg;002;Dikgoale Primary School;
Limpopo;LP87: Bochum;Blouberg;008;Tefu Primary School;
Limpopo;LP87: Bochum;Blouberg;008;Mamasonya Primary School;
Limpopo;LP87: Bochum;Blouberg;003;Mahlase High School;
Limpopo;LP87: Bochum;Blouberg;008;Senwabarwana Primary School;
Limpopo;LP87: Bochum;Blouberg;003;Hoseamochemi Primary School;
Limpopo;LP87: Bochum;Blouberg;019;Witten Pre-School;
Limpopo;LP87: Bochum;Blouberg;008;Ramolelekwa Pre-School;
Limpopo;LP87: Bochum;Blouberg;003;Radira High School;
Limpopo;LP87: Bochum;Blouberg;001;Thabantsho Primary School;
Limpopo;LP87: Bochum;Blouberg;003;Mathuwe Primary School;
Limpopo;LP87: Bochum;Blouberg;019;Maphetsa Primary School;
Limpopo;LP87: Bochum;Blouberg;008;Maokeng (Tent);
Limpopo;LP87: Bochum;Blouberg;019;Bochum Showground Hall;
Limpopo;LP87: Bochum;Blouberg;003;Kailane Pre School;
Limpopo;LP87: Bochum;Blouberg;003;Lesedi Pre -School (Tent);
Limpopo;LP87: Bochum;Blouberg;019;Blouberg Municipal Satellite Office;
Limpopo;LP87: Bochum;Blouberg;008;Makgomotshweu Primary School;
Limpopo;LP87: Bochum;Blouberg;008;Dikoloi Secondary School;
Limpopo;LP87: Bochum;Blouberg;001;Ketudi Secondary School;
Limpopo;LP87: Bochum;Blouberg;001;Cracouw Primary School;
Limpopo;LP87: Bochum;Blouberg;001;Seshane Primary School;
Limpopo;LP87: Bochum;Blouberg;001;Mabetwa Primary School;
Limpopo;LP87: Bochum;Blouberg;001;Mafifing Primary School;
Limpopo;LP87: Bochum;Blouberg;021;Mosehleng Primary School;
Limpopo;LP87: Bochum;Blouberg;022;Ngwanallela High School;
Limpopo;LP87: Bochum;Blouberg;021;Welgelegen Primary School;
Limpopo;LP87: Bochum;Blouberg;022;Mamehlabe Senior Secondary School;
Limpopo;LP87: Bochum;Blouberg;021;Nare Mohlalerwa Primary School;
Limpopo;LP87: Bochum;Blouberg;021;Borume Primary School;
Limpopo;LP87: Bochum;Blouberg;022;Moshibi Mokobodi Primary School;
Limpopo;LP87: Bochum;Blouberg;022;Prospect Primary School;
Limpopo;LP87: Bochum;Blouberg;002;Mamadisha Primary School;
Limpopo;LP87: Bochum;Blouberg;002;Maratha Primary School;
Limpopo;LP87: Bochum;Blouberg;021;Seobi Primary School;
Limpopo;LP87: Bochum;Blouberg;022;Leokaneng Primary School;
Limpopo;LP87: Bochum;Blouberg;021;Rosenkrantz Primary School;
Limpopo;LP87: Bochum;Blouberg;021;Kholofelo Pre-School;
Limpopo;LP87: Bochum;Blouberg;021;Burgwal Primary School;
Limpopo;LP87: Bochum;Blouberg;001;Mogohlong Primary School;
Limpopo;LP87: Bochum;Blouberg;021;Methodist Church-Uit Kyk No2;
Limpopo;LP87: Bochum;Blouberg;001;Mashilo Primary School;
Limpopo;LP87: Bochum;Blouberg;001;Aurora  Primary School;
Limpopo;LP87: Bochum;Blouberg;001;Lekiting Primary School;
Limpopo;LP87: Bochum;Blouberg;001;Evangelical Luthern Church;
Limpopo;LP87: Bochum;Blouberg;022;Prospect Trading Store;
Limpopo;LP87: Bochum;Blouberg;001;Kgokonyane Secondary School;
Limpopo;LP88: Eldorado;Blouberg;018;Alldays Community Hall;
Limpopo;LP88: Eldorado;Blouberg;015;Selelo Primary School;
Limpopo;LP88: Eldorado;Blouberg;018;Masete Public Primary School Taaiboschgroey;
Limpopo;LP88: Eldorado;Blouberg;020;Rasekhuta Primary School;
Limpopo;LP88: Eldorado;Blouberg;017;Kibi Tribal Authority;
Limpopo;LP88: Eldorado;Blouberg;016;Kgalushi High School;
Limpopo;LP88: Eldorado;Blouberg;013;Mmatsela High School;
Limpopo;LP88: Eldorado;Blouberg;015;Mathipa Makgato Secondary School;
Limpopo;LP88: Eldorado;Blouberg;013;Nonyana Primary School;
Limpopo;LP88: Eldorado;Blouberg;013;Mabea Secondary School;
Limpopo;LP88: Eldorado;Blouberg;017;Raphotololo School;
Limpopo;LP88: Eldorado;Blouberg;017;Modikwa Primary School;
Limpopo;LP88: Eldorado;Blouberg;017;Mahadikana Secondary School;
Limpopo;LP88: Eldorado;Blouberg;017;Mpebe Primary School;
Limpopo;LP88: Eldorado;Blouberg;020;Malenkwana Primary School;
Limpopo;LP88: Eldorado;Blouberg;016;Rasekgale Primary School;
Limpopo;LP88: Eldorado;Blouberg;017;Morongwa Primary School;
Limpopo;LP88: Eldorado;Blouberg;016;Mama Primary School;
Limpopo;LP88: Eldorado;Blouberg;016;Makgari  Primary School;
Limpopo;LP88: Eldorado;Blouberg;020;Moshokwa Secondary School;
Limpopo;LP88: Eldorado;Blouberg;016;Mashie Primary School;
Limpopo;LP88: Eldorado;Blouberg;020;Matsuokwane Secondary School;
Limpopo;LP88: Eldorado;Blouberg;020;Mmakgomo Primary School;
Limpopo;LP88: Eldorado;Blouberg;015;Makgatho Tribal Office;
Limpopo;LP88: Eldorado;Blouberg;018;Thokampe High School;
Limpopo;LP88: Eldorado;Blouberg;017;Mantshabe Primary School;
Limpopo;LP88: Eldorado;Blouberg;020;Phirimela Day Care Centre;
Limpopo;LP88: Eldorado;Blouberg;016;Mohlaela Pre School;
Limpopo;LP88: Eldorado;Blouberg;015;Maboi Primary School;
Limpopo;LP88: Eldorado;Blouberg;018;Alldays Primary School -;
Limpopo;LP88: Eldorado;Blouberg;013;Makgafeia Primary School;
Limpopo;LP88: Eldorado;Blouberg;013;Sepanya Primary School;
Limpopo;LP88: Eldorado;Blouberg;013;Mamoyahabo Primary School;
Limpopo;LP88: Eldorado;Blouberg;020;Tant Pop Shop Mandeville;
Limpopo;LP88: Eldorado;Blouberg;020;Sekhung Intermediate School;
Limpopo;LP88: Eldorado;Blouberg;020;Boithuto School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;015;Mapalana Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;016;Senone Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;015;Seganyane Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;018;Sehlare Tribal Authority;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;019;Paulos Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;018;Greenvalley Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;018;Shobiyane High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;019;Magwagwaza High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;022;Snianya Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;016;Motlamogatsane Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;017;Madile Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;021;Eckson Masocha Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;021;Tladishe High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;016;Aplos Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;021;Makgathlishe Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;020;Sihlekisi Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;019;Masingitana Secondary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;030;Mabonwana High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;030;Andover Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;020;Mawuvana Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;015;Maripe High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;016;Nazarene Church (Mkhululine);
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;017;Makwetsi Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;015;Maotole Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;017;Ehlanzeni Fet Acornhoek;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;020;Moses High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;020;Phendulani High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;020;Jameyana Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;016;Arthurseat Clinic;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;022;Assemblies Of God Church;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;017;Chueu Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;019;Mugidi Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;015;German Chiloane Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;018;Kgwaditiba Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;018;Lumukisa Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;021;Letsamaile Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;016;Dimpho Day Care Centre;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;018;Merriam Mogakane Community Hall;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;019;Acorn-Oaks High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;015;Roman Catholic Church;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;016;Hloaia Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;015;Nkotobona High School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;017;Nazarene Church (Maromeng);
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;017;Powerline Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;019;Wisdom English Pre-School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;019;Bereta Primary School;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;020;Assemblies Faith Mission;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;019;Pfunanani Day Care Centre;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;021;Baptist Church;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;018;Greenvalley Wesleyan Church;
Mpumalanga;MP11: Acornhoek Area;Bushbuckridge;017;Lutheran Church;
Mpumalanga;MP12: BBR West;Bushbuckridge;012;Mpisana Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;012;Qokisi High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;007;Thabakgolo Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;012;Sbambayana Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Mokgawane Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;011;Farel Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Rivoni Church;
Mpumalanga;MP12: BBR West;Bushbuckridge;012;Mkhweyantaba High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Lekedi Higher Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Letshele Secondary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;011;Mathule Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Thabakgolo Traditional Authority;
Mpumalanga;MP12: BBR West;Bushbuckridge;007;Ditau Secondary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;007;Narishe Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;007;Serisha Secondary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;007;Ntsoelemolodi Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;011;Malele Traditional Authority Office;
Mpumalanga;MP12: BBR West;Bushbuckridge;008;Matlolane Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;008;Moratiseng Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;037;Masilela High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;012;Maswameni Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;008;Dwarsloop Civic Centre;
Mpumalanga;MP12: BBR West;Bushbuckridge;037;Kufakwezwe High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;010;Soshangana High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Matlalong Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;010;Xingala Makamu School;
Mpumalanga;MP12: BBR West;Bushbuckridge;010;Freddy Sithole School;
Mpumalanga;MP12: BBR West;Bushbuckridge;009;Bushbuckridge Secondary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;009;Barney Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;028;Xanthia High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;037;Hluvukani Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;009;Diphaswa Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;037;Ngwaritshane High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;037;Bengbalona Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;011;Saile Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;008;Masana Secondary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;008;Assemblies Of God Church;
Mpumalanga;MP12: BBR West;Bushbuckridge;008;Es Malele Secondary  School;
Mpumalanga;MP12: BBR West;Bushbuckridge;009;Ikemeleng Creche;
Mpumalanga;MP12: BBR West;Bushbuckridge;037;Feed My Lambs Pre-School;
Mpumalanga;MP12: BBR West;Bushbuckridge;010;Buysonto Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;037;Saselani Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;011;Sekhukhusa High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;012;Hlamalani Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Shatale Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Alliance Church In Sa;
Mpumalanga;MP12: BBR West;Bushbuckridge;009;Ntsiye Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;011;Nazareth Church;
Mpumalanga;MP12: BBR West;Bushbuckridge;013;Emoswa Mesiya Jerusalem Church;
Mpumalanga;MP12: BBR West;Bushbuckridge;037;Nkulungwane Hp School;
Mpumalanga;MP12: BBR West;Bushbuckridge;011;Esselman Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;032;Mahubahuba High Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;016;Craighburn Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;014;Casteel Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;014;Ben Matloshe High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;014;Assemblies Of God Church;
Mpumalanga;MP12: BBR West;Bushbuckridge;014;Alfred Matshine Commercial School;
Mpumalanga;MP12: BBR West;Bushbuckridge;014;Mastraath High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;032;Motlamogale Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;032;Matlushe Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;014;Lekanang Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;032;Moreipuso Traditional Authority;
Mpumalanga;MP12: BBR West;Bushbuckridge;032;Ben W Mashego Secondary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;032;Maoloshe Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;014;Mosipa High School;
Mpumalanga;MP12: BBR West;Bushbuckridge;014;Kennen Primary School;
Mpumalanga;MP12: BBR West;Bushbuckridge;032;Casteel Creche;
Mpumalanga;MP12: BBR West;Bushbuckridge;009;Sedibeng Sa Thuto Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;023;Thulani Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;023;Mvuyazi Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;023;Dumisani Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;006;Mathupa Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;035;Mbhandule Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;002;Mkhukhumba Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;002;Matikwana Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;001;Njanji Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;006;Marhonwana Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;002;Sele Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;003;Mbatini Lower Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;024;Cunning Moore Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;002;Rindzani Junior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;035;Mchaka Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;002;Hlulani Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;003;Hoxani Tribal Centre;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;023;Mkhumbini Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;001;Phaphama Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;002;Ntshwenyana Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;004;Kwanang Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;006;Makorompane Lower Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;004;Lapishe Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;004;Mathipe Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;006;Machia Mokoena Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;006;Emfuleni Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;006;Lm Mokoena Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;001;Gezingqondo Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;024;Plantjie Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;005;Mathibela High School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;005;Elexandria Higher Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;005;Mduping Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;024;Oakley Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;001;Madzuma Senior Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;006;Badlangaye Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;005;Kwetsi Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;024;James Khosa High School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;003;Mkhuhlu Community Hall;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;003;Mapetekwane Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;024;Hlangalezwe Lower Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;004;Skapandoda Mashaba Secondary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;002;Mavimbela Primary School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;003;Makhosana High School;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;004;Mariti Community Hall;
Mpumalanga;MP13: Mkhuhlu Area;Bushbuckridge;005;Khulong Primary School;
